...1,state,year,as_of,accessed,policy,level,category,category_weight,score
610,WI,2017,2017-02-01,2017-02-21,priv_insurance_limit,0,NA,NA,0
610,WI,2017,2017-02-01,2017-02-21,indiv_prov_refuse,X,external_refusal,1,1
610,WI,2017,2017-02-01,2017-02-21,instit_prov_refuse,X,external_refusal,1,1
610,WI,2017,2017-02-01,2017-02-21,mandate_breast_cancer,0,NA,NA,0
610,WI,2017,2017-02-01,2017-02-21,mandate_fetal_pain,0,NA,NA,0
610,WI,2017,2017-02-01,2017-02-21,mandate_neg_psych,0,NA,NA,0
610,WI,2017,2017-02-01,2017-02-21,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
610,WI,2017,2017-02-01,2017-02-21,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
611,WY,2017,2017-02-01,2017-02-21,licensed_physician,X,limit_setting,2,1
611,WY,2017,2017-02-01,2017-02-21,hospital_if,0,NA,NA,0
611,WY,2017,2017-02-01,2017-02-21,second_physician_if,0,NA,NA,0
611,WY,2017,2017-02-01,2017-02-21,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
611,WY,2017,2017-02-01,2017-02-21,partial_birth_ban,0,NA,NA,0
611,WY,2017,2017-02-01,2017-02-21,fund_all_most,0,NA,NA,0
611,WY,2017,2017-02-01,2017-02-21,fund_life_rape_incest,X,funding,1,0.5
611,WY,2017,2017-02-01,2017-02-21,priv_insurance_limit,0,NA,NA,0
611,WY,2017,2017-02-01,2017-02-21,indiv_prov_refuse,X,external_refusal,1,1
611,WY,2017,2017-02-01,2017-02-21,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
611,WY,2017,2017-02-01,2017-02-21,mandate_breast_cancer,0,NA,NA,0
611,WY,2017,2017-02-01,2017-02-21,mandate_fetal_pain,0,NA,NA,0
611,WY,2017,2017-02-01,2017-02-21,mandate_neg_psych,0,NA,NA,0
611,WY,2017,2017-02-01,2017-02-21,hr_wait_post_counseling,0,NA,NA,0
611,WY,2017,2017-02-01,2017-02-21,parental_involv_minors,Consent and Notice,external_refusal,1,1
612,AL,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
612,AL,2018,2018-01-01,2018-02-01,hospital_if,Viability,limit_setting,2,0.5
612,AL,2018,2018-01-01,2018-02-01,second_physician_if,Viability,limit_setting,2,0.6666666666666666
612,AL,2018,2018-01-01,2018-02-01,prohibited_except_death_if,20 weeks,bans,4,1
612,AL,2018,2018-01-01,2018-02-01,partial_birth_ban,Enjoined,NA,NA,0
612,AL,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
612,AL,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
612,AL,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
612,AL,2018,2018-01-01,2018-02-01,indiv_prov_refuse,0,NA,NA,0
612,AL,2018,2018-01-01,2018-02-01,instit_prov_refuse,0,NA,NA,0
612,AL,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
612,AL,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
612,AL,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
612,AL,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,48,counseling,2,0.8333333333333334
612,AL,2018,2018-01-01,2018-02-01,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
614,AZ,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
614,AZ,2018,2018-01-01,2018-02-01,hospital_if,Viability,limit_setting,2,0.5
614,AZ,2018,2018-01-01,2018-02-01,second_physician_if,Viability,limit_setting,2,0.6666666666666666
614,AZ,2018,2018-01-01,2018-02-01,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
614,AZ,2018,2018-01-01,2018-02-01,partial_birth_ban,X,bans,4,1
614,AZ,2018,2018-01-01,2018-02-01,fund_all_most,X,funding,1,-1
614,AZ,2018,2018-01-01,2018-02-01,fund_life_rape_incest,0,NA,NA,0
614,AZ,2018,2018-01-01,2018-02-01,priv_insurance_limit,X,limit_setting,2,1
614,AZ,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
614,AZ,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
614,AZ,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
614,AZ,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
614,AZ,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
614,AZ,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
614,AZ,2018,2018-01-01,2018-02-01,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
615,AR,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
615,AR,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
615,AR,2018,2018-01-01,2018-02-01,second_physician_if,Viability,limit_setting,2,0.6666666666666666
615,AR,2018,2018-01-01,2018-02-01,prohibited_except_death_if,20 weeks,bans,4,1
615,AR,2018,2018-01-01,2018-02-01,partial_birth_ban,X,bans,4,1
615,AR,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
615,AR,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
615,AR,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
615,AR,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
615,AR,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
615,AR,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
615,AR,2018,2018-01-01,2018-02-01,mandate_fetal_pain,X,counseling,2,1
615,AR,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
615,AR,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,48,counseling,2,0.8333333333333334
615,AR,2018,2018-01-01,2018-02-01,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
616,CA,2018,2018-01-01,2018-02-01,licensed_physician,0,NA,NA,0
616,CA,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
616,CA,2018,2018-01-01,2018-02-01,second_physician_if,0,NA,NA,0
616,CA,2018,2018-01-01,2018-02-01,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
616,CA,2018,2018-01-01,2018-02-01,partial_birth_ban,0,NA,NA,0
616,CA,2018,2018-01-01,2018-02-01,fund_all_most,X,funding,1,-1
616,CA,2018,2018-01-01,2018-02-01,fund_life_rape_incest,0,NA,NA,0
616,CA,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
616,CA,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
616,CA,2018,2018-01-01,2018-02-01,instit_prov_refuse,Religious,external_refusal,1,0.3333333333333333
616,CA,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
616,CA,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
616,CA,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
616,CA,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,0,NA,NA,0
616,CA,2018,2018-01-01,2018-02-01,parental_involv_minors,Enjoined,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,licensed_physician,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,second_physician_if,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,prohibited_except_death_if,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,partial_birth_ban,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
617,CO,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,indiv_prov_refuse,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,instit_prov_refuse,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,0,NA,NA,0
617,CO,2018,2018-01-01,2018-02-01,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
618,CT,2018,2018-01-01,2018-02-01,licensed_physician,0,NA,NA,0
618,CT,2018,2018-01-01,2018-02-01,hospital_if,Viability,limit_setting,2,0.5
618,CT,2018,2018-01-01,2018-02-01,second_physician_if,0,NA,NA,0
618,CT,2018,2018-01-01,2018-02-01,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
618,CT,2018,2018-01-01,2018-02-01,partial_birth_ban,0,NA,NA,0
618,CT,2018,2018-01-01,2018-02-01,fund_all_most,X,funding,1,-1
618,CT,2018,2018-01-01,2018-02-01,fund_life_rape_incest,0,NA,NA,0
618,CT,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
618,CT,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
618,CT,2018,2018-01-01,2018-02-01,instit_prov_refuse,0,NA,NA,0
618,CT,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
618,CT,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
618,CT,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
618,CT,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,0,NA,NA,0
618,CT,2018,2018-01-01,2018-02-01,parental_involv_minors,0,NA,NA,0
619,DE,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
619,DE,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
619,DE,2018,2018-01-01,2018-02-01,second_physician_if,0,NA,NA,0
619,DE,2018,2018-01-01,2018-02-01,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
619,DE,2018,2018-01-01,2018-02-01,partial_birth_ban,0,NA,NA,0
619,DE,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
619,DE,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
619,DE,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
619,DE,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
619,DE,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
619,DE,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
619,DE,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
619,DE,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
619,DE,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,0,NA,NA,0
619,DE,2018,2018-01-01,2018-02-01,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
620,FL,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
620,FL,2018,2018-01-01,2018-02-01,hospital_if,Viability,limit_setting,2,0.5
620,FL,2018,2018-01-01,2018-02-01,second_physician_if,24 weeks,limit_setting,2,0.6666666666666666
620,FL,2018,2018-01-01,2018-02-01,prohibited_except_death_if,24 weeks,bans,4,0.6666666666666666
620,FL,2018,2018-01-01,2018-02-01,partial_birth_ban,Enjoined,NA,NA,0
620,FL,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
620,FL,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
620,FL,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
620,FL,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
620,FL,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
620,FL,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
620,FL,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
620,FL,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
620,FL,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,Enjoined,NA,NA,0
620,FL,2018,2018-01-01,2018-02-01,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
621,GA,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
621,GA,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
621,GA,2018,2018-01-01,2018-02-01,second_physician_if,0,NA,NA,0
621,GA,2018,2018-01-01,2018-02-01,prohibited_except_death_if,20 weeks,bans,4,1
621,GA,2018,2018-01-01,2018-02-01,partial_birth_ban,Postviability,bans,4,0.5
621,GA,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
621,GA,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
621,GA,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
621,GA,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
621,GA,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
621,GA,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
621,GA,2018,2018-01-01,2018-02-01,mandate_fetal_pain,X,counseling,2,1
621,GA,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
621,GA,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
621,GA,2018,2018-01-01,2018-02-01,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
623,ID,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
623,ID,2018,2018-01-01,2018-02-01,hospital_if,Viability,limit_setting,2,0.5
623,ID,2018,2018-01-01,2018-02-01,second_physician_if,3rd trimester,limit_setting,2,0.3333333333333333
623,ID,2018,2018-01-01,2018-02-01,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
623,ID,2018,2018-01-01,2018-02-01,partial_birth_ban,Enjoined,NA,NA,0
623,ID,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
623,ID,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
623,ID,2018,2018-01-01,2018-02-01,priv_insurance_limit,X,limit_setting,2,1
623,ID,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
623,ID,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
623,ID,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
623,ID,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
623,ID,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
623,ID,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
623,ID,2018,2018-01-01,2018-02-01,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
624,IL,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
624,IL,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
624,IL,2018,2018-01-01,2018-02-01,second_physician_if,Viability,limit_setting,2,0.6666666666666666
624,IL,2018,2018-01-01,2018-02-01,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
624,IL,2018,2018-01-01,2018-02-01,partial_birth_ban,Enjoined,NA,NA,0
624,IL,2018,2018-01-01,2018-02-01,fund_all_most,X,funding,1,-1
624,IL,2018,2018-01-01,2018-02-01,fund_life_rape_incest,0,NA,NA,0
624,IL,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
624,IL,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
624,IL,2018,2018-01-01,2018-02-01,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
624,IL,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
624,IL,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
624,IL,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
624,IL,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,0,NA,NA,0
624,IL,2018,2018-01-01,2018-02-01,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
625,IN,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
625,IN,2018,2018-01-01,2018-02-01,hospital_if,20 weeks,limit_setting,2,0.5
625,IN,2018,2018-01-01,2018-02-01,second_physician_if,20 weeks,limit_setting,2,0.6666666666666666
625,IN,2018,2018-01-01,2018-02-01,prohibited_except_death_if,20 weeks,bans,4,1
625,IN,2018,2018-01-01,2018-02-01,partial_birth_ban,X,bans,4,1
625,IN,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
625,IN,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
625,IN,2018,2018-01-01,2018-02-01,priv_insurance_limit,X,limit_setting,2,1
625,IN,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
625,IN,2018,2018-01-01,2018-02-01,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
625,IN,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
625,IN,2018,2018-01-01,2018-02-01,mandate_fetal_pain,X,counseling,2,1
625,IN,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
625,IN,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,18,counseling,2,0.5
625,IN,2018,2018-01-01,2018-02-01,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
626,IA,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
626,IA,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
626,IA,2018,2018-01-01,2018-02-01,second_physician_if,0,NA,NA,0
626,IA,2018,2018-01-01,2018-02-01,prohibited_except_death_if,20 weeks,bans,4,1
626,IA,2018,2018-01-01,2018-02-01,partial_birth_ban,Enjoined,NA,NA,0
626,IA,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
626,IA,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
626,IA,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
626,IA,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
626,IA,2018,2018-01-01,2018-02-01,instit_prov_refuse,Private,external_refusal,1,0.6666666666666666
626,IA,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
626,IA,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
626,IA,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
626,IA,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,Enjoined,NA,NA,0
626,IA,2018,2018-01-01,2018-02-01,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
627,KS,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
627,KS,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
627,KS,2018,2018-01-01,2018-02-01,second_physician_if,Viability,limit_setting,2,0.6666666666666666
627,KS,2018,2018-01-01,2018-02-01,prohibited_except_death_if,20 weeks,bans,4,1
627,KS,2018,2018-01-01,2018-02-01,partial_birth_ban,X,bans,4,1
627,KS,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
627,KS,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
627,KS,2018,2018-01-01,2018-02-01,priv_insurance_limit,X,limit_setting,2,1
627,KS,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
627,KS,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
627,KS,2018,2018-01-01,2018-02-01,mandate_breast_cancer,X,counseling,2,1
627,KS,2018,2018-01-01,2018-02-01,mandate_fetal_pain,X,counseling,2,1
627,KS,2018,2018-01-01,2018-02-01,mandate_neg_psych,X,counseling,2,1
627,KS,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
627,KS,2018,2018-01-01,2018-02-01,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
628,KY,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
628,KY,2018,2018-01-01,2018-02-01,hospital_if,2nd trimester,limit_setting,2,0.75
628,KY,2018,2018-01-01,2018-02-01,second_physician_if,0,NA,NA,0
628,KY,2018,2018-01-01,2018-02-01,prohibited_except_death_if,20 weeks,bans,4,1
628,KY,2018,2018-01-01,2018-02-01,partial_birth_ban,Enjoined,NA,NA,0
628,KY,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
628,KY,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
628,KY,2018,2018-01-01,2018-02-01,priv_insurance_limit,X,limit_setting,2,1
628,KY,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
628,KY,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
628,KY,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
628,KY,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
628,KY,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
628,KY,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
628,KY,2018,2018-01-01,2018-02-01,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
629,LA,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
629,LA,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
629,LA,2018,2018-01-01,2018-02-01,second_physician_if,Viability,limit_setting,2,0.6666666666666666
629,LA,2018,2018-01-01,2018-02-01,prohibited_except_death_if,20 weeks,bans,4,1
629,LA,2018,2018-01-01,2018-02-01,partial_birth_ban,X,bans,4,1
629,LA,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
629,LA,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
629,LA,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
629,LA,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
629,LA,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
629,LA,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
629,LA,2018,2018-01-01,2018-02-01,mandate_fetal_pain,X,counseling,2,1
629,LA,2018,2018-01-01,2018-02-01,mandate_neg_psych,X,counseling,2,1
629,LA,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,24,counseling,2,0.6666666666666666
629,LA,2018,2018-01-01,2018-02-01,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
630,ME,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
630,ME,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
630,ME,2018,2018-01-01,2018-02-01,second_physician_if,0,NA,NA,0
630,ME,2018,2018-01-01,2018-02-01,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
630,ME,2018,2018-01-01,2018-02-01,partial_birth_ban,0,NA,NA,0
630,ME,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
630,ME,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
630,ME,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
630,ME,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
630,ME,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
630,ME,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
630,ME,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
630,ME,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
630,ME,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,0,NA,NA,0
630,ME,2018,2018-01-01,2018-02-01,parental_involv_minors,0,NA,NA,0
631,MD,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
631,MD,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
631,MD,2018,2018-01-01,2018-02-01,second_physician_if,0,NA,NA,0
631,MD,2018,2018-01-01,2018-02-01,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
631,MD,2018,2018-01-01,2018-02-01,partial_birth_ban,0,NA,NA,0
631,MD,2018,2018-01-01,2018-02-01,fund_all_most,X,funding,1,-1
631,MD,2018,2018-01-01,2018-02-01,fund_life_rape_incest,0,NA,NA,0
631,MD,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
631,MD,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
631,MD,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
631,MD,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
631,MD,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
631,MD,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
631,MD,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,0,NA,NA,0
631,MD,2018,2018-01-01,2018-02-01,parental_involv_minors,Notice,external_refusal,1,0.3333333333333333
632,MA,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
632,MA,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
632,MA,2018,2018-01-01,2018-02-01,second_physician_if,0,NA,NA,0
632,MA,2018,2018-01-01,2018-02-01,prohibited_except_death_if,24 weeks,bans,4,0.6666666666666666
632,MA,2018,2018-01-01,2018-02-01,partial_birth_ban,0,NA,NA,0
632,MA,2018,2018-01-01,2018-02-01,fund_all_most,X,funding,1,-1
632,MA,2018,2018-01-01,2018-02-01,fund_life_rape_incest,0,NA,NA,0
632,MA,2018,2018-01-01,2018-02-01,priv_insurance_limit,0,NA,NA,0
632,MA,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
632,MA,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
632,MA,2018,2018-01-01,2018-02-01,mandate_breast_cancer,0,NA,NA,0
632,MA,2018,2018-01-01,2018-02-01,mandate_fetal_pain,0,NA,NA,0
632,MA,2018,2018-01-01,2018-02-01,mandate_neg_psych,0,NA,NA,0
632,MA,2018,2018-01-01,2018-02-01,hr_wait_post_counseling,Enjoined,NA,NA,0
632,MA,2018,2018-01-01,2018-02-01,parental_involv_minors,Consent,external_refusal,1,0.6666666666666666
633,MI,2018,2018-01-01,2018-02-01,licensed_physician,X,limit_setting,2,1
633,MI,2018,2018-01-01,2018-02-01,hospital_if,0,NA,NA,0
633,MI,2018,2018-01-01,2018-02-01,second_physician_if,0,NA,NA,0
633,MI,2018,2018-01-01,2018-02-01,prohibited_except_death_if,Viability,bans,4,0.6666666666666666
633,MI,2018,2018-01-01,2018-02-01,partial_birth_ban,X,bans,4,1
633,MI,2018,2018-01-01,2018-02-01,fund_all_most,0,NA,NA,0
633,MI,2018,2018-01-01,2018-02-01,fund_life_rape_incest,X,funding,1,0.5
633,MI,2018,2018-01-01,2018-02-01,priv_insurance_limit,X,limit_setting,2,1
633,MI,2018,2018-01-01,2018-02-01,indiv_prov_refuse,X,external_refusal,1,1
633,MI,2018,2018-01-01,2018-02-01,instit_prov_refuse,X,external_refusal,1,1
